CustomerID,SubscriptionPlan,MonthlyRevenue,DataUsageGB,CallDurationMinutes,Revenue_per_GB,Revenue_per_Minute,Usage_Intensity
Cust_225,Premium,60,3.244474968710147,16.578911746805176,18.492976699972267,3.619055394969591,8.578249679948158
Cust_226,Basic,20,6.43547226266743,24.928928646095656,3.1077750293511834,0.8022807672134912,13.83285481603872
Cust_227,Standard,40,0.7252198853671105,35.435492021807434,55.15568561630349,1.128811756737666,14.60932873994324
Cust_228,Premium,60,6.004703099786915,43.62414063933033,9.992167639750445,1.3753852596446483,21.05247811560428
Cust_229,Basic,20,4.173356756967447,39.17140435311445,4.792305370637165,0.5105765374074427,18.172575795426248
Cust_230,Premium,60,0.8061907555009872,44.88211134437746,74.42407344737474,1.3368355053447458,18.43655899105158
Cust_231,Basic,20,0.744148884989691,57.68583098362747,26.87634209151179,0.346705588859012,23.5208217244448
Cust_233,Standard,40,4.269989075696817,50.16360651220364,9.367705465024503,0.7973908333378886,22.627436050299547
Cust_234,Basic,20,0.2182423279170506,14.419039790369135,91.6412512223641,1.3870549142501527,5.898561312897885
Cust_235,Basic,20,9.812969711159614,8.011341180647984,2.038118998498016,2.496460898246545,9.092318298954961
Cust_236,Premium,60,8.245419444671093,14.063075385232478,7.276767471032322,4.266492097667735,10.572481820895646
Cust_237,Standard,40,0.4758327240156863,10.765027903121789,84.06315493064189,3.7157358401644514,4.591510795658127
Cust_238,Basic,20,1.3510235579823988,42.56139632590014,14.80359086400221,0.46990939505030477,17.835172665149496
Cust_239,Premium,60,3.0014000417029103,46.04303894697832,19.99067074243048,1.3031285808283433,20.218055603813074
Cust_240,Basic,20,3.497966820493596,27.70185977941167,5.717607120463713,0.7219731873332281,13.179524004060827
Cust_241,Basic,20,2.599401074024512,32.69950604249243,7.6940800709276775,0.611630034227745,14.63944306141168
Cust_242,Standard,40,2.608775490596124,57.84013136739276,15.332864075190969,0.6915613615385028,24.701317841314776
Cust_243,Basic,20,8.132539908194232,40.1931578865675,2.4592562994801024,0.49759712975137926,20.95678709954354
Cust_244,Standard,40,6.795604140288138,11.790786542572723,5.886158047797053,3.3924793613702455,8.793677101201972
Cust_245,Basic,20,3.168298010584272,28.052339912047408,6.312537499056713,0.712953003660517,13.121914771169527
Cust_246,Basic,20,2.853352175451492,22.696996209874936,7.009299508160207,0.8811738705449695,10.79080978922087
Cust_247,Standard,40,9.82370399281448,47.47129649780995,4.071783924806558,0.8426144417994854,24.882740994812668
Cust_249,Basic,20,5.851198248879964,39.512404399065865,3.4181032925740293,0.5061701585660232,19.315680708954325
Cust_250,Premium,60,4.859378676802908,50.01190716456992,12.347257538586252,1.1997142960887917,22.920390071909715
Cust_251,Standard,40,6.244523484818268,27.84711497042757,6.405612869780744,1.4364145098146888,14.885560079061989
Cust_252,Premium,60,8.620247762718371,26.04512296944284,6.960356784580304,2.30369424903059,15.59019784540816
Cust_253,Basic,20,3.953490008469538,34.802869284534765,5.058821435530157,0.5746652621221473,16.29324171889563
Cust_254,Standard,40,4.549998889005132,13.80091120690944,8.791210937800052,2.8983593474591705,8.250363816166855
Cust_255,Basic,20,6.478585810563065,10.956155579226357,3.0870934776214325,1.8254578310225358,8.269613718028381
Cust_256,Premium,60,9.052072606238362,56.373450564754265,6.628316255290547,1.0643308046414517,27.980623789644724
Cust_257,Standard,40,9.21267618413722,43.20918816983525,4.341843694547054,0.9257290334356336,22.81128097841643
Cust_258,Premium,60,1.5704335588042746,17.965513391399224,38.206009839527304,3.339732001687427,8.128465491842254
Cust_259,Basic,20,7.516459116464106,29.284555433030803,2.6608273510317986,0.6829538541480293,16.223697643090784
Cust_260,Standard,40,5.163430928841299,15.668404875479776,7.746787078446736,2.5529082454716168,9.36542050749669
Cust_261,Premium,60,2.381117685634428,12.996808325673957,25.198250536706894,4.616518032467688,6.62739394165024
Cust_262,Basic,20,3.0582504387813,42.20215298375646,6.539686791631727,0.47390947110442366,18.715811456771366
Cust_263,Premium,60,1.273782413274659,25.79990124042851,47.10380625035567,2.325590297453536,11.084229944136199
Cust_264,Basic,20,8.985439146244294,23.769409869002207,2.2258233208734755,0.8414176081873236,14.89902743534746
Cust_265,Premium,60,8.442989616936217,21.07194880536127,7.106487479226907,2.8473873277793076,13.494573292306239
Cust_266,Basic,20,9.45460274943916,41.80126505428181,2.115371796153613,0.478454419358568,22.39326767137622
Cust_267,Premium,60,1.394904851478973,28.5004437732715,43.013686515165475,2.1052303773694097,12.237120420195984
Cust_268,Premium,60,5.5187940926674495,43.49418160902462,10.871940317490564,1.3794948606999557,20.70894909921032
Cust_269,Premium,60,9.91710753526709,27.90245695668974,6.050151194451484,2.1503482683669093,17.11124730383615
Cust_270,Standard,40,6.491456731957388,43.306440726834126,6.161945099792521,0.9236501390707608,21.217450329908083
Cust_271,Standard,40,4.54391573642982,27.795805767144948,8.80298014316353,1.4390660351814872,13.844671748715871
Cust_272,Standard,40,1.1900920685541476,15.224028032751212,33.61084495638755,2.6274255350784057,6.803666454232974
Cust_273,Basic,20,3.5027046407702715,44.377581708271904,5.709873383900804,0.45067800520261414,19.852655467770923
Cust_275,Standard,40,4.429711672184659,46.56887751771061,9.029933088234763,0.8589427560238616,21.285378010395043
Cust_277,Premium,60,4.631250408325346,46.57709173105262,12.95546444479471,1.2881869127092456,21.409586937416258
Cust_278,Premium,60,3.5771301939527778,35.0727670917153,16.773222316993493,1.7107290064425194,16.175384953057787
Cust_279,Standard,40,9.572972683149416,17.334864361802474,4.178430391889553,2.307488490543967,12.67772935461064
Cust_280,Basic,20,8.939534334664515,36.98118706227032,2.2372529990121195,0.5408155223985439,20.156195425706837
Cust_281,Basic,20,1.2636742754462411,25.235734866417893,15.826863289543029,0.7925269506066465,10.852498511834902
